sim_id,CoxPH_HR,CoxPH_beta_S,CoxPH_beta_GS,CoxPH_LL,CoxPH_AIC,CoxPH_BIC,CoxPH_nparams,Markov_RR,Markov_risk_never,Markov_risk_always,Markov_beta_S,Markov_beta_GS,Markov_LL,Markov_AIC,Markov_BIC,Markov_nparams,HMM_RR,HMM_risk_never,HMM_risk_always,HMM_beta_S,HMM_beta_GS,HMM_beta_Z,HMM_LL,HMM_AIC,HMM_BIC,HMM_nparams
189,1.3354367881402982,0.2892584204673767,0.2148023098707199,-10893.293914794922,21840.587829589844,22053.981993508318,27,5.001002157568372,0.05435342341661453,0.2718215882778168,0.2900887131690979,0.21234837174415588,-10893.298126220703,21840.596252441406,22053.99041635988,27,5.823886165343123,0.05408954992890358,0.3150113821029663,-0.0911019891500473,0.39243119955062866,1.4673938751220703,-10809.6484375,21673.296875,21886.691038918474,27
190,1.225464696082269,0.20332011580467224,0.2815897762775421,-11025.797271728516,22105.59454345703,22318.988707375505,27,4.702237653115409,0.05313935503363609,0.24987387657165527,0.24043148756027222,0.31617239117622375,-10983.09423828125,22020.1884765625,22233.582640480974,27,5.516417160656135,0.05590759217739105,0.30840960144996643,-0.1334364265203476,0.47240588068962097,1.4034019708633423,-10885.755859375,21825.51171875,22038.905882668474,27
191,1.3121838137346777,0.27169278264045715,0.24128270149230957,-11188.788970947266,22431.57794189453,22644.972105813005,27,4.268302395722887,0.056570976972579956,0.24146203696727753,0.2885834872722626,0.2739994525909424,-11190.097778320312,22434.195556640625,22647.5897205591,27,6.389206715669183,0.05326012521982193,0.3402899503707886,-0.073386050760746,0.4156739413738251,1.5117111206054688,-11145.4052734375,22344.810546875,22558.204710793474,27
192,1.1493186695766728,0.13916930556297302,0.2992987036705017,-11218.132873535156,22490.265747070312,22703.659910988787,27,3.1309998154879732,0.06557793915271759,0.20532451570034027,0.1749761402606964,0.34650304913520813,-11224.004974365234,22502.00994873047,22715.404112648943,27,5.056148892381111,0.05844016745686531,0.29548218846321106,-0.1952081024646759,0.46993333101272583,1.361525058746338,-11161.009765625,22376.01953125,22589.413695168474,27
193,1.1589131930330387,0.14748266339302063,0.3203568160533905,-11267.60708618164,22589.21417236328,22802.608336281755,27,4.435333449828355,0.05848603695631027,0.25940507650375366,0.16265811026096344,0.3204704225063324,-11252.749267578125,22559.49853515625,22772.892699074724,27,5.083287821043351,0.058112733066082,0.29540374875068665,-0.18403388559818268,0.5051146149635315,1.3590582609176636,-11136.53125,22327.0625,22540.456663918474,27
194,1.2840256462893984,0.2500001788139343,0.29247960448265076,-11057.717514038086,22169.435028076172,22382.829191994646,27,5.596983363653818,0.05163643881678581,0.2890082895755768,0.28650227189064026,0.2902345657348633,-11038.220703125,22130.44140625,22343.835570168474,27,6.459824641657765,0.0522054024040699,0.33723774552345276,-0.09262146055698395,0.4911540448665619,1.527892827987671,-10892.134765625,21838.26953125,22051.663695168474,27
195,1.3099450230202332,0.269985169172287,0.20562663674354553,-10868.650817871094,21791.301635742188,22004.69579966066,27,4.108780345228609,0.05604355409741402,0.230270653963089,0.2647727131843567,0.2004641592502594,-10865.559631347656,21785.119262695312,21998.513426613787,27,6.041099998592599,0.05284472554922104,0.3192402720451355,-0.10904648900032043,0.423419713973999,1.499701738357544,-10784.28515625,21622.5703125,21835.964476418474,27
196,1.2452291288035222,0.21931955218315125,0.2905830144882202,-11118.651428222656,22291.302856445312,22504.697020363787,27,4.561242376871373,0.05568596348166466,0.25399717688560486,0.23391619324684143,0.29195737838745117,-11102.79867553711,22259.59735107422,22472.991514992693,27,5.915975599150368,0.05419601872563362,0.3206223249435425,-0.11347270756959915,0.48935768008232117,1.4461232423782349,-11013.2744140625,22080.548828125,22293.942992043474,27
197,1.2366384312466423,0.2123967558145523,0.3045958876609802,-10864.630279541016,21783.26055908203,21996.654723000505,27,4.303107702420005,0.054872240871191025,0.23612116277217865,0.2594873607158661,0.29849568009376526,-10841.539337158203,21737.078674316406,21950.47283823488,27,5.669492117436298,0.05375584214925766,0.30476832389831543,-0.11293293535709381,0.5049411654472351,1.4063117504119873,-10763.279296875,21580.55859375,21793.952757668474,27
198,1.1214934132889662,0.11466120183467865,0.313282310962677,-11107.21696472168,22268.43392944336,22481.828093361833,27,4.799554231957036,0.05590616539120674,0.26832467317581177,0.09871146082878113,0.3087243139743805,-11117.694259643555,22289.38851928711,22502.782683205583,27,5.414627354361474,0.055650483816862106,0.3013266324996948,-0.216408371925354,0.44208016991615295,1.460594892501831,-11016.9677734375,22087.935546875,22301.329710793474,27
199,1.276785613310323,0.24434567987918854,0.3334057629108429,-11203.578491210938,22461.156982421875,22674.55114634035,27,4.716859826122275,0.054570116102695465,0.2573995888233185,0.21558906137943268,0.30419227480888367,-11197.50521850586,22449.01043701172,22662.404600930193,27,6.58320013150995,0.05293997749686241,0.34851446747779846,-0.16483059525489807,0.4724311828613281,1.5902849435806274,-11148.4697265625,22350.939453125,22564.333617043474,27
